algorithm,has_history,domain,model,subset,collection_items,log_loss,full_model,benchmark,delta_loss_vs_full,upper95_vs_full_joint,delta_loss_vs_benchmark,upper95_vs_benchmark_joint,joint_family_contrasts,simultaneous_noninferior_full_margin_01,simultaneous_superior_benchmark,exploratory_dual_criterion_pass,status,evaluation_subgroup,evaluation_n,model_variants_passing_same_subset,learner_families_passing_same_subset
hgb,False,extended_K,hgb::B_P_K,B_P_K,23,0.6984563538457711,hgb::D_B_M_P_C_A_K,prevalence,-0.057129170394584865,-0.023880743895002075,0.0064712331371925445,0.03971965963677533,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::P_C_K,P_C_K,23,0.7047978267547296,hgb::D_B_M_P_C_A_K,prevalence,-0.050787697485626435,-0.017539270986043645,0.012812706046150943,0.046061132545733734,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::P_A_K,P_A_K,23,0.7064516883592059,hgb::D_B_M_P_C_A_K,prevalence,-0.04913383588115018,-0.015885409381567392,0.014466567650627178,0.047714994150209966,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::B_M_P_K,B_M_P_K,24,0.6934744243762659,hgb::D_B_M_P_C_A_K,prevalence,-0.06211109986409003,-0.028862673364507242,0.0014893036676874045,0.03473773016727019,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::M_P_C_K,M_P_C_K,24,0.696453935542219,hgb::D_B_M_P_C_A_K,prevalence,-0.059131588698137116,-0.025883162198554327,0.004468814833640322,0.037717241333223114,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::B_P_A_K,B_P_A_K,24,0.6974772207961891,hgb::D_B_M_P_C_A_K,prevalence,-0.0581083034441668,-0.02485987694458401,0.005492100087610537,0.038740526587193326,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::B_P_C_K,B_P_C_K,24,0.6984563538457711,hgb::D_B_M_P_C_A_K,prevalence,-0.057129170394584865,-0.023880743895002075,0.0064712331371925445,0.03971965963677533,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::M_P_A_K,M_P_A_K,24,0.7053513743544875,hgb::D_B_M_P_C_A_K,prevalence,-0.050234149885868676,-0.016985723386285886,0.013366253645908686,0.04661468014549147,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::P_C_A_K,P_C_A_K,24,0.7062936818874954,hgb::D_B_M_P_C_A_K,prevalence,-0.049291842352860576,-0.016043415853277787,0.014308561178916787,0.04755698767849958,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::B_M_P_C_K,B_M_P_C_K,25,0.6934744243762659,hgb::D_B_M_P_C_A_K,prevalence,-0.06211109986409003,-0.028862673364507242,0.0014893036676874045,0.03473773016727019,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::B_P_C_A_K,B_P_C_A_K,25,0.6974772207961891,hgb::D_B_M_P_C_A_K,prevalence,-0.0581083034441668,-0.02485987694458401,0.005492100087610537,0.038740526587193326,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::M_P_C_A_K,M_P_C_A_K,25,0.7053513743544875,hgb::D_B_M_P_C_A_K,prevalence,-0.050234149885868676,-0.016985723386285886,0.013366253645908686,0.04661468014549147,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::B_M_P_A_K,B_M_P_A_K,25,0.7269540571673523,hgb::D_B_M_P_C_A_K,prevalence,-0.028631467073003663,0.0046169594265791265,0.03496893645877373,0.06821736295835652,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::B_M_P_C_A_K,B_M_P_C_A_K,26,0.7260929646026459,hgb::D_B_M_P_C_A_K,prevalence,-0.029492559637710046,0.0037558668618727434,0.03410784389406727,0.06735627039365005,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_P_K,D_P_K,26,0.7474893021873658,hgb::D_B_M_P_C_A_K,prevalence,-0.008096222052990147,0.025152204446592642,0.055504181478787266,0.08875260797837006,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_B_P_K,D_B_P_K,27,0.7386851424694907,hgb::D_B_M_P_C_A_K,prevalence,-0.016900381770865197,0.016348044728717592,0.04670002176091221,0.07994844826049499,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_M_P_K,D_M_P_K,27,0.7433844519574248,hgb::D_B_M_P_C_A_K,prevalence,-0.012201072282931179,0.02104735421665161,0.051399331248846145,0.08464775774842893,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_P_C_K,D_P_C_K,27,0.7438827452025459,hgb::D_B_M_P_C_A_K,prevalence,-0.011702779037810099,0.02154564746177269,0.05189762449396723,0.08514605099355002,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_P_A_K,D_P_A_K,27,0.7545706361150152,hgb::D_B_M_P_C_A_K,prevalence,-0.0010148881253408495,0.03223353837424194,0.06258551540643659,0.09583394190601938,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_B_P_C_K,D_B_P_C_K,28,0.736495602327927,hgb::D_B_M_P_C_A_K,prevalence,-0.019089921912429017,0.014158504587153772,0.04451048161934838,0.07775890811893117,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_B_M_P_K,D_B_M_P_K,28,0.7386437854467431,hgb::D_B_M_P_C_A_K,prevalence,-0.01694173879361288,0.016306687705969908,0.04665866473816444,0.07990709123774722,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_M_P_C_K,D_M_P_C_K,28,0.7404890310534429,hgb::D_B_M_P_C_A_K,prevalence,-0.015096493186913121,0.01815193331266967,0.04850391034486429,0.08175233684444708,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_B_P_A_K,D_B_P_A_K,28,0.7449745892542117,hgb::D_B_M_P_C_A_K,prevalence,-0.010610934986144419,0.02263749151343837,0.05298946854563299,0.08623789504521578,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_P_C_A_K,D_P_C_A_K,28,0.7541539553940648,hgb::D_B_M_P_C_A_K,prevalence,-0.0014315688462911535,0.03181685765329163,0.062168834685486236,0.09541726118506902,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_M_P_A_K,D_M_P_A_K,28,0.7692976644126719,hgb::D_B_M_P_C_A_K,prevalence,0.013712140172316,0.04696056667189879,0.07731254370409336,0.11056097020367615,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_B_M_P_C_K,D_B_M_P_C_K,29,0.7338659384947138,hgb::D_B_M_P_C_A_K,prevalence,-0.021719585745642134,0.011528840753940655,0.04188081778613523,0.07512924428571802,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_B_P_C_A_K,D_B_P_C_A_K,29,0.7427488095764828,hgb::D_B_M_P_C_A_K,prevalence,-0.012836714663873176,0.02041171183570961,0.0507636888679042,0.08401211536748698,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_B_M_P_A_K,D_B_M_P_A_K,29,0.7538531050306703,hgb::D_B_M_P_C_A_K,prevalence,-0.0017324192096855662,0.03151600728989722,0.0618679843220918,0.09511641082167459,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_M_P_C_A_K,D_M_P_C_A_K,29,0.7670935009092671,hgb::D_B_M_P_C_A_K,prevalence,0.011507976668910978,0.04475640316849377,0.07510838020068832,0.1083568067002711,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,False,extended_K,hgb::D_B_M_P_C_A_K,D_B_M_P_C_A_K,30,0.7555855242403561,hgb::D_B_M_P_C_A_K,prevalence,0.0,0.0,0.06360040353177743,0.09684883003136022,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::NONE,NONE,0,0.6919851207085788,ridge::D_B_M_P_C_A_K,prevalence,-0.05897412008880454,-0.02695804619028582,0.0,0.03201607389851872,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::B,B,1,0.6849243747157531,ridge::D_B_M_P_C_A_K,prevalence,-0.06603486608163042,-0.034018792183111705,-0.007060745992825894,0.024955327905692822,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::M,M,1,0.6858071081348964,ridge::D_B_M_P_C_A_K,prevalence,-0.06515213266248661,-0.03313605876396789,-0.006178012573682005,0.025838061324836712,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::C,C,1,0.6911290282823433,ridge::D_B_M_P_C_A_K,prevalence,-0.05983021251503976,-0.027814138616521045,-0.0008560924262352269,0.03115998147228349,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::A,A,1,0.7090287375237886,ridge::D_B_M_P_C_A_K,prevalence,-0.04193050327359452,-0.009914429375075806,0.017043616815209967,0.04905969071372868,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::B_M,B_M,2,0.6806102886982,ridge::D_B_M_P_C_A_K,prevalence,-0.07034895209918317,-0.03833287820066445,-0.011374832010378744,0.020641241888139972,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::B_C,B_C,2,0.6833804036166297,ridge::D_B_M_P_C_A_K,prevalence,-0.06757883718075343,-0.03556276328223471,-0.008604717091948861,0.023411356806569854,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::M_C,M_C,2,0.6849537265518277,ridge::D_B_M_P_C_A_K,prevalence,-0.06600551424555537,-0.03398944034703665,-0.007031394156750766,0.024984679741767952,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::M_A,M_A,2,0.7013093326114458,ridge::D_B_M_P_C_A_K,prevalence,-0.04964990818593737,-0.017633834287418652,0.009324211902867209,0.04134028580138593,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::B_A,B_A,2,0.7019928071036946,ridge::D_B_M_P_C_A_K,prevalence,-0.04896643369368852,-0.016950359795169803,0.010007686395116034,0.04202376029363475,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::C_A,C_A,2,0.7079853986869922,ridge::D_B_M_P_C_A_K,prevalence,-0.04297384211039102,-0.010957768211872304,0.01600027797841355,0.04801635187693226,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::B_M_C,B_M_C,3,0.6792627695494188,ridge::D_B_M_P_C_A_K,prevalence,-0.07169647124796436,-0.03968039734944564,-0.012722351159159867,0.01929372273935885,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::M_C_A,M_C_A,3,0.6965778029248886,ridge::D_B_M_P_C_A_K,prevalence,-0.054381437872494526,-0.02236536397397581,0.004592682216310009,0.03660875611482872,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::B_M_A,B_M_A,3,0.6973720908334191,ridge::D_B_M_P_C_A_K,prevalence,-0.05358714996396393,-0.021571076065445213,0.005386970124840566,0.03740304402335928,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::B_C_A,B_C_A,3,0.7008367293557343,ridge::D_B_M_P_C_A_K,prevalence,-0.05012251144164887,-0.018106437543130155,0.008851608647155687,0.040867682545674404,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::B_M_C_A,B_M_C_A,4,0.6963669753331386,ridge::D_B_M_P_C_A_K,prevalence,-0.05459226546424457,-0.02257619156572585,0.004381854624560009,0.03639792852307873,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D,D,4,0.7432131199540394,ridge::D_B_M_P_C_A_K,prevalence,-0.007746120843343838,0.02426995305517488,0.051227999245460766,0.08324407314397948,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_B,D_B,5,0.7327917518170181,ridge::D_B_M_P_C_A_K,prevalence,-0.018167488980365062,0.013848584918153654,0.04080663110843949,0.0728227050069582,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_M,D_M,5,0.7386208811556466,ridge::D_B_M_P_C_A_K,prevalence,-0.012338359641736693,0.019677714256782025,0.04663576044706783,0.07865183434558655,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_C,D_C,5,0.742258351710359,ridge::D_B_M_P_C_A_K,prevalence,-0.008700889087024162,0.023315184811494555,0.050273231001780404,0.08228930490029912,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_A,D_A,5,0.7687066337862022,ridge::D_B_M_P_C_A_K,prevalence,0.01774739298881898,0.049763466887337696,0.07672151307762351,0.10873758697614222,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_B_M,D_B_M,6,0.7315507886194369,ridge::D_B_M_P_C_A_K,prevalence,-0.01940845217794628,0.012607621720572438,0.03956566791085822,0.07158174180937693,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_B_C,D_B_C,6,0.731635590028666,ridge::D_B_M_P_C_A_K,prevalence,-0.019323650768717223,0.012692423129801494,0.03965046932008729,0.07166654321860601,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_M_C,D_M_C,6,0.7380330142062217,ridge::D_B_M_P_C_A_K,prevalence,-0.012926226591161433,0.019089847307357286,0.046047893497643044,0.07806396739616175,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_B_A,D_B_A,6,0.7574532794089385,ridge::D_B_M_P_C_A_K,prevalence,0.006494038611555242,0.03851011251007396,0.06546815870035981,0.09748423259887853,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_M_A,D_M_A,6,0.7637248041297591,ridge::D_B_M_P_C_A_K,prevalence,0.012765563332375897,0.044781637230894615,0.0717396834211805,0.10375575731969922,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,extended_K,ridge::D_C_A,D_C_A,6,0.7680091845032724,ridge::D_B_M_P_C_A_K,prevalence,0.017049943705889196,0.049066017604407916,0.07602406379469379,0.1080401376932125,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
