algorithm,subset,config,oof_log_loss,fold_mean,fold_se,fold_losses
hgb,H_B_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6589483506608361,0.658948350660836,0.004350269880555499,"[0.6568053587021236, 0.6646028148720537, 0.6551057068392389, 0.6463250578436717, 0.6719028150470925]"
hgb,H_D_B_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.639493729454202,0.639493729454202,0.003481198521476672,"[0.6400843332661678, 0.6412441970259942, 0.6511946748730236, 0.631157298744332, 0.6337881433614928]"
hgb,H_D_B_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6365962838264457,0.6365962838264456,0.005249605383503699,"[0.6290680368990984, 0.6382393322795479, 0.6543516160924508, 0.6233779772105482, 0.6379444566505831]"
hgb,H_M_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6542403990154226,0.6542403990154225,0.002609226207903935,"[0.6555418704895468, 0.6518472415928876, 0.6583147831805227, 0.6454110887807661, 0.6600870110333894]"
hgb,H_M_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6603519785640545,0.6603519785640545,0.002900412424319914,"[0.6603257471244636, 0.6561395010524071, 0.6654782445595527, 0.6520396008038637, 0.6677767992799851]"
hgb,H_D_M_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6408180832295189,0.640818083229519,0.004297073190511845,"[0.6436054113091977, 0.6350328282851985, 0.6564974704903249, 0.6335272257416217, 0.6354274803212525]"
hgb,H_D_M_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6342642884563012,0.6342642884563011,0.006588098106738246,"[0.6255646921023102, 0.6269840634945344, 0.6589676433613869, 0.6231545472116571, 0.636650496111617]"
hgb,H_B_M_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6487293659129009,0.6487293659129008,0.0028685466071210154,"[0.6470606956708148, 0.6546125394606789, 0.6480804966083742, 0.6391877765517922, 0.6547053212728439]"
hgb,H_B_M_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6569302264333711,0.6569302264333711,0.004157379914262349,"[0.6532461069675214, 0.6613531961515141, 0.657297212212505, 0.6438914235383688, 0.6688631932969458]"
hgb,H_D_B_M_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6390804726400119,0.6390804726400119,0.0032561047216917217,"[0.6401522370302294, 0.6408195996396537, 0.6497614744071895, 0.631157298744332, 0.633511753378655]"
hgb,H_D_B_M_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6347062480032359,0.6347062480032359,0.004640399803555699,"[0.6285457541586518, 0.6360238965096915, 0.6506594393763894, 0.6230373970728948, 0.6352647528985523]"
hgb,H_P_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.64593201240606,0.6459320124060601,0.0030270963795118984,"[0.6435005676777931, 0.6515213519649826, 0.6514716038558348, 0.6353541681101414, 0.6478123704215485]"
hgb,H_P_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6501506606555566,0.6501506606555566,0.003988891883367057,"[0.6470586683644286, 0.6552872256487129, 0.6552885964923229, 0.635833553185391, 0.6572852595869276]"
hgb,H_D_P_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6369332992889662,0.6369332992889662,0.003932660045970357,"[0.6373770423965208, 0.6353758355142471, 0.6515894012372843, 0.630473821406233, 0.6298503958905458]"
hgb,H_D_P_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6267428742507322,0.6267428742507322,0.0057113128381454555,"[0.6168533554929497, 0.6224980248292568, 0.6475631883271564, 0.6170467861481123, 0.6297530164561859]"
hgb,H_B_P_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6424551265262731,0.642455126526273,0.003727093566493699,"[0.6369005875588272, 0.652560229444447, 0.6454295349220612, 0.6313544249286982, 0.6460308557773315]"
hgb,H_B_P_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6468228955599935,0.6468228955599934,0.00710548546707787,"[0.638360158020404, 0.6702500199495789, 0.6458577309048908, 0.6277736011309079, 0.6518729677941858]"
hgb,H_D_B_P_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6351287079053175,0.6351287079053175,0.0033955385341448755,"[0.6342521067994068, 0.6369745419128235, 0.6470669698052466, 0.6281298468292021, 0.6292200741799082]"
hgb,H_D_B_P_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6269816019848083,0.6269816019848082,0.004755424931222042,"[0.6162365159111596, 0.6353230812918046, 0.6399291450602318, 0.6170182584649815, 0.626401009195864]"
hgb,H_M_P_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6452704002504069,0.6452704002504069,0.0026865292123254706,"[0.6443738544951755, 0.649976505824357, 0.6498154581757813, 0.6353554877915304, 0.6468306949651904]"
hgb,H_M_P_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6479490329903105,0.6479490329903105,0.004646727891106144,"[0.642665316529274, 0.649917423524544, 0.6612877381253046, 0.6336665758643247, 0.6522081109081054]"
hgb,H_D_M_P_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6367622953137113,0.6367622953137113,0.003954096112273038,"[0.6376580731578696, 0.6340092191137053, 0.6515894012372843, 0.6307043871691516, 0.6298503958905458]"
hgb,H_D_M_P_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6250808827874816,0.6250808827874815,0.006023549014949236,"[0.6153600598151142, 0.6208299099825578, 0.6478451286673691, 0.6153821486235881, 0.6259871668487786]"
hgb,H_B_M_P_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6419568848845181,0.6419568848845181,0.0036826055252022804,"[0.6369476556279676, 0.652374201391948, 0.6446361974374927, 0.630922581483102, 0.6449037884820801]"
hgb,H_B_M_P_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6449419233492596,0.6449419233492597,0.0054433745256226825,"[0.6373962083470658, 0.6610725464787365, 0.6483449291733872, 0.6291490833251617, 0.6487468494219473]"
hgb,H_D_B_M_P_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6350548785235244,0.6350548785235245,0.0033862950731803274,"[0.6342521067994068, 0.6366053950038587, 0.6470669698052466, 0.6281298468292021, 0.6292200741799082]"
hgb,H_D_B_M_P_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6261257040842678,0.6261257040842677,0.005060412461977316,"[0.6159272057701477, 0.6384920371055143, 0.6377796261392695, 0.615758993951552, 0.6226706574548551]"
hgb,H_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6558194907029433,0.6558194907029432,0.0031407098850765257,"[0.6553515288703672, 0.6542929582155853, 0.660600834170047, 0.6452612591892837, 0.6635908730694332]"
hgb,H_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6561968296960765,0.6561968296960764,0.005411844436410875,"[0.6641902340424688, 0.6472120621166905, 0.6620038056679761, 0.6397208925052608, 0.6678571541479857]"
hgb,H_D_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6409498758817697,0.6409498758817695,0.004078327663684214,"[0.6433287947019125, 0.6353903931186797, 0.6559764101640937, 0.6347741179653773, 0.6352796634587847]"
hgb,H_D_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6323415491548227,0.6323415491548227,0.00528087801816782,"[0.6278234446083722, 0.6213738983510058, 0.6514523421709303, 0.6257720375079312, 0.6352860231358742]"
hgb,H_B_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6498339535856934,0.6498339535856934,0.003341569431954713,"[0.6474779699431658, 0.655729450144487, 0.6495407886639321, 0.6387858431575993, 0.6576357160192827]"
hgb,H_B_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6566543069153802,0.6566543069153802,0.005095713867658194,"[0.656907361385478, 0.6576046828290814, 0.660639882124918, 0.6384231317392705, 0.6696964764981536]"
hgb,H_D_B_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6395737111345225,0.6395737111345225,0.0033250588922384577,"[0.6400734625948956, 0.6412441970259942, 0.6508172641310584, 0.6319454885591713, 0.6337881433614928]"
hgb,H_D_B_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6338575019623552,0.6338575019623551,0.003942055906030492,"[0.6307278422526604, 0.634267584514039, 0.6458103070292959, 0.6216468982807998, 0.6368348777349808]"
hgb,H_M_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6547025786613468,0.6547025786613467,0.0027243135954037137,"[0.6554894449937506, 0.6525768503778386, 0.658715831711443, 0.6455035312930244, 0.6612272349306768]"
hgb,H_M_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.655680923445052,0.655680923445052,0.004559717421004742,"[0.6572238006601122, 0.6489724976762792, 0.663701524360186, 0.6420053094184913, 0.6665014851101914]"
hgb,H_D_M_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.641099105302814,0.641099105302814,0.0041944431866433665,"[0.6436759790447101, 0.6350328282851985, 0.6564974704903249, 0.6346942131862782, 0.6355950355075585]"
hgb,H_D_M_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6308125639693732,0.6308125639693734,0.005642268354122304,"[0.625806933950271, 0.6180444011341574, 0.6504497966603658, 0.6243462068564571, 0.6354154812456151]"
hgb,H_B_M_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6489257983756357,0.6489257983756357,0.002890662589884343,"[0.6470606956708148, 0.6544686466781816, 0.6480058739420225, 0.6395385240713078, 0.6555552515158516]"
hgb,H_B_M_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6544897366813254,0.6544897366813254,0.0047852116568223154,"[0.652270283174842, 0.6575380017536201, 0.6576619886298107, 0.6379001734082408, 0.6670782364401133]"
hgb,H_D_B_M_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6392721203428686,0.6392721203428686,0.0031567210029520413,"[0.6402414726073081, 0.6408195996396537, 0.6497614744071895, 0.6319454885591713, 0.6335925665010206]"
hgb,H_D_B_M_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6319000781600458,0.6319000781600457,0.0033963928670691142,"[0.6274828153408051, 0.6317226435076727, 0.6434461364766089, 0.6232429971145914, 0.6336057983605503]"
hgb,H_P_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6460800195340178,0.6460800195340178,0.003060593622591899,"[0.6435005676777931, 0.651431542209141, 0.6516965893644835, 0.6353541681101414, 0.6484172303085303]"
hgb,H_P_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6476663777975616,0.6476663777975615,0.004862518680914548,"[0.6440912247840358, 0.6492871033820888, 0.6553382018583949, 0.6309824834358161, 0.6586328755274721]"
hgb,H_D_P_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6371619845290525,0.6371619845290526,0.0038730015893611745,"[0.6377375213080472, 0.6353758355142471, 0.6515894012372843, 0.6312567686951381, 0.6298503958905458]"
hgb,H_D_P_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.624475126256295,0.6244751262562949,0.004526684631976182,"[0.6149819137651735, 0.6221691634604007, 0.6407687569127141, 0.6178235562354336, 0.6266322409077525]"
hgb,H_B_P_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6428963159937501,0.64289631599375,0.003782734519927468,"[0.6369005875588272, 0.652560229444447, 0.6465361550787061, 0.6315973844008288, 0.646887223485941]"
hgb,H_B_P_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6479089331339898,0.6479089331339898,0.007362367422309,"[0.637789890458403, 0.6695984437810123, 0.6520994118393844, 0.6264362680556715, 0.6536206515354775]"
hgb,H_D_B_P_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6352330726001647,0.6352330726001647,0.003369382111882222,"[0.6345526966934344, 0.6369745419128235, 0.6470669698052466, 0.628351080409411, 0.6292200741799082]"
hgb,H_D_B_P_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6248037058472935,0.6248037058472935,0.00489202539298018,"[0.6136940900127383, 0.6340260327995877, 0.6376464177831119, 0.6145711297852612, 0.6240808588557683]"
hgb,H_M_P_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6453365368985075,0.6453365368985076,0.0027049802809404632,"[0.6443738544951755, 0.6501233946899827, 0.6498154581757813, 0.6353554877915304, 0.6470144893400678]"
hgb,H_M_P_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6442834381693988,0.6442834381693988,0.005066380464923934,"[0.6386857900132631, 0.6438544604187678, 0.6577799947597056, 0.628891081148676, 0.6522058645065812]"
hgb,H_D_M_P_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6368986667226793,0.6368986667226794,0.003910354231189216,"[0.6377375213080472, 0.6340092191137053, 0.6515894012372843, 0.6313067960638138, 0.6298503958905458]"
hgb,H_D_M_P_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6221157681523305,0.6221157681523304,0.004451830163841148,"[0.6148573098142456, 0.6180646251547411, 0.6389074166669411, 0.615482895474908, 0.6232665936508162]"
hgb,H_B_M_P_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6423136882856137,0.6423136882856137,0.003756553801806731,"[0.6369476556279676, 0.652374201391948, 0.6458136299956762, 0.630922581483102, 0.6455103729293751]"
hgb,H_B_M_P_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6444898587978007,0.6444898587978007,0.005928406837110212,"[0.6381297552869912, 0.6601277207000869, 0.6503385344790065, 0.6253224399388181, 0.6485308435841007]"
hgb,H_D_B_M_P_C_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6351592432183718,0.6351592432183717,0.003360639937884647,"[0.6345526966934344, 0.6366053950038587, 0.6470669698052466, 0.628351080409411, 0.6292200741799082]"
hgb,H_D_B_M_P_C_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6241557952460349,0.6241557952460348,0.0048233827080743545,"[0.6149701616450036, 0.6353655417117821, 0.6361088878010024, 0.6144553133728957, 0.6198790716994905]"
hgb,H_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6514152746639368,0.6514152746639368,0.0026105309841291573,"[0.6507254588052942, 0.6502121611146132, 0.6528976496422065, 0.6434936705826019, 0.6597474331749676]"
hgb,H_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6562405627811512,0.6562405627811512,0.0031598920771314597,"[0.6580419456678479, 0.6545840811168759, 0.6528827397743429, 0.6484323266938222, 0.6672617206528669]"
hgb,H_D_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6398550994628791,0.6398550994628791,0.0036148052169935533,"[0.6413432988465865, 0.6338430732663294, 0.6526418712624269, 0.6321643099169137, 0.6392829440221391]"
hgb,H_D_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6359544281197592,0.6359544281197593,0.006384334257547694,"[0.6279826583786181, 0.6242466370507626, 0.6574649128994693, 0.6263730588838086, 0.6437048733861378]"
hgb,H_B_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6470298241001402,0.6470298241001401,0.0034506106083144403,"[0.644217799663257, 0.653396440336921, 0.6431733156544793, 0.637832660861921, 0.6565289039841221]"
hgb,H_B_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6529676170141824,0.6529676170141824,0.004776303708101413,"[0.650583242652783, 0.6578639001739324, 0.642501320282065, 0.6449986149049175, 0.6688910070572139]"
hgb,H_D_B_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.638578621560374,0.638578621560374,0.0027827236964983104,"[0.6382381188458005, 0.6392948725463972, 0.6478451628670296, 0.6304494256905881, 0.637065527852055]"
hgb,H_D_B_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6359409971784027,0.6359409971784027,0.005150886573643232,"[0.6262250727828905, 0.634489074921872, 0.6503109882191374, 0.6237923689178717, 0.6448874810502419]"
hgb,H_M_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6503056636477578,0.6503056636477578,0.002710579159454453,"[0.650816243867826, 0.647683424741893, 0.6518322642337389, 0.6423124729729335, 0.6588839124223973]"
hgb,H_M_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6530206639868228,0.6530206639868228,0.0024676354961424484,"[0.6572162223696039, 0.6498290353361004, 0.6561305851378798, 0.6448049317964311, 0.6571225452940983]"
hgb,H_D_M_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.639597875112252,0.6395978751122517,0.003757831460857048,"[0.641498075275965, 0.6326216230519647, 0.6529085016397449, 0.6323926917442337, 0.6385684838493507]"
hgb,H_D_M_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6329011761486733,0.6329011761486733,0.006560386293507615,"[0.6229659674772549, 0.6229957754704455, 0.653894071938998, 0.6217755666675255, 0.6428744991891424]"
hgb,H_B_M_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6459441878280793,0.6459441878280792,0.0032761333476014364,"[0.6433063179009462, 0.6514804289478943, 0.6421098312767258, 0.6374146156624865, 0.6554097453523436]"
hgb,H_B_M_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.649969383882484,0.6499693838824839,0.004193280936040627,"[0.6466453089002776, 0.6559602130143533, 0.6424825563303285, 0.6414921929430903, 0.6632666482243702]"
hgb,H_D_B_M_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6383935438103534,0.6383935438103535,0.002699327543439694,"[0.6384957072905377, 0.6388652962991471, 0.647333425726827, 0.6304494256905881, 0.6368238640446675]"
hgb,H_D_B_M_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.631432008052218,0.631432008052218,0.004704092320521701,"[0.6235542906827618, 0.6322717638487215, 0.6462954735972709, 0.6195110038776007, 0.6355275082547347]"
hgb,H_P_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6446458606686293,0.6446458606686293,0.0026297072504417353,"[0.6431632956345318, 0.6485146495004183, 0.6482027874294711, 0.6349352412771564, 0.6484133295015688]"
hgb,H_P_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6476777436217019,0.647677743621702,0.003552167402688167,"[0.6410827704752696, 0.653708870412625, 0.6515079450619526, 0.6373128788677626, 0.6547762532909002]"
hgb,H_D_P_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6362548230643564,0.6362548230643564,0.003470240193634409,"[0.6360207893448981, 0.634088288632217, 0.6493973778869011, 0.6291984795101105, 0.6325691799476553]"
hgb,H_D_P_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6275555889012663,0.6275555889012663,0.005329628356582206,"[0.6146031261030083, 0.6236339407810927, 0.6442311172948479, 0.6203452910113433, 0.6349644693160393]"
hgb,H_B_P_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6418539796891607,0.6418539796891608,0.0033365389582008403,"[0.637060310536285, 0.6498673683472075, 0.6431316547378808, 0.6317404731251794, 0.647470091699251]"
hgb,H_B_P_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6460182448525441,0.6460182448525442,0.00634040268275538,"[0.6358287248001061, 0.662624375610014, 0.6418163024767038, 0.6306926912438238, 0.659129130132073]"
hgb,H_D_B_P_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6346091750418937,0.6346091750418937,0.002932041801527879,"[0.633547128444841, 0.6353958076265543, 0.6450630244906449, 0.627386016549307, 0.6316538980981212]"
hgb,H_D_B_P_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6276160099700226,0.6276160099700225,0.004211949096645183,"[0.6163290724088445, 0.6348131582246573, 0.6363267466519426, 0.6186323477460822, 0.6319787248185864]"
hgb,H_M_P_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6436983521252702,0.6436983521252703,0.002584623294637993,"[0.6419499926054388, 0.6475921344306357, 0.6477883613426763, 0.6342870374584326, 0.646874234789168]"
hgb,H_M_P_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6436314824768528,0.6436314824768528,0.004374202375755394,"[0.6400606274122109, 0.6491155185386415, 0.6528040579223499, 0.6282330440785175, 0.647944164432544]"
hgb,H_D_M_P_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6361523909263379,0.6361523909263379,0.0034205295137886447,"[0.6362045136355323, 0.6337191552275702, 0.6490706263108215, 0.6291984795101105, 0.6325691799476553]"
hgb,H_D_M_P_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6240137163748294,0.6240137163748295,0.005138098723955418,"[0.6156913014914382, 0.6173398842980752, 0.6395324878755468, 0.6144457425203421, 0.6330591656887447]"
hgb,H_B_M_P_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6412421445445927,0.6412421445445927,0.003334451351704531,"[0.6373033180440114, 0.6502705675642089, 0.6416604979496254, 0.631071945335668, 0.64590439382945]"
hgb,H_B_M_P_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6423543699908736,0.6423543699908734,0.005399491551882823,"[0.6343780689283234, 0.6552668651715762, 0.6466807739833232, 0.6256582328396876, 0.6497879090314568]"
hgb,H_D_B_M_P_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6345198566884394,0.6345198566884392,0.0029063559914527127,"[0.633547128444841, 0.6350721392829293, 0.6449401010669977, 0.627386016549307, 0.6316538980981212]"
hgb,H_D_B_M_P_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6259971587384502,0.6259971587384501,0.004333489557485908,"[0.6140480081812413, 0.6337634283111073, 0.6337122308401846, 0.616926100202415, 0.6315360261573026]"
hgb,H_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6522505843268036,0.6522505843268036,0.003200910771143275,"[0.6507733169491082, 0.6505078272410326, 0.654090735328493, 0.6430572297780389, 0.6628238123373452]"
hgb,H_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6516389360287916,0.6516389360287915,0.004672525519798161,"[0.6592210140289988, 0.6436029367645596, 0.6508290749217904, 0.6397582284487792, 0.6647834259798296]"
hgb,H_D_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6399966444751733,0.6399966444751733,0.0035353404376144205,"[0.64140256337723, 0.6333944051261677, 0.6526418712624269, 0.6333772297783746, 0.6391671528316671]"
hgb,H_D_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6316339199293881,0.631633919929388,0.005579420574067251,"[0.6253769894349491, 0.6202602402303264, 0.6467752877736193, 0.6223493026271338, 0.6434077795809117]"
hgb,H_B_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6474810434365076,0.6474810434365075,0.003885685627418434,"[0.644217799663257, 0.653842740037048, 0.6431473670479633, 0.6373444125037269, 0.6588528979305426]"
hgb,H_B_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.650079077097204,0.6500790770972041,0.0045591712931593335,"[0.647143846083118, 0.6502334930157215, 0.6482132437858037, 0.6383880438846224, 0.6664167587167547]"
hgb,H_D_B_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6387290167310242,0.6387290167310242,0.0027266601724728907,"[0.6384641196697635, 0.6392948725463972, 0.6478451628670296, 0.6307910604681225, 0.6372498681038083]"
hgb,H_D_B_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6322112035138269,0.632211203513827,0.004181750772105322,"[0.6235924776024254, 0.633939924393006, 0.6419461947364878, 0.6214706405844383, 0.6401067802527773]"
hgb,H_M_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.65093896029242,0.65093896029242,0.0030268679550042484,"[0.650816243867826, 0.64789051195977, 0.6529170102826405, 0.6423348097522045, 0.6607362255996589]"
hgb,H_M_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6494036879595376,0.6494036879595375,0.0035432280775848112,"[0.6516846580868678, 0.642876272924381, 0.6548936400434398, 0.6394984381685402, 0.6580654305744593]"
hgb,H_D_M_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6400242037843934,0.6400242037843934,0.0036118483717284306,"[0.6415152471295769, 0.6328232317082446, 0.6529085016397449, 0.6336901258208678, 0.6391839126235329]"
hgb,H_D_M_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6281870225128504,0.6281870225128504,0.005519832133530984,"[0.6222900201509253, 0.6164354023936923, 0.6450687562025078, 0.6198753898017186, 0.6372655440154081]"
hgb,H_B_M_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6462959181251217,0.6462959181251217,0.0034979215900235263,"[0.6433063179009462, 0.651430639196648, 0.6422742759426391, 0.637449707243039, 0.657018650342336]"
hgb,H_B_M_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6490124540144121,0.6490124540144121,0.004590797196376233,"[0.64704597776479, 0.652623788021968, 0.6458442430862059, 0.6357491216354804, 0.663799139563616]"
hgb,H_D_B_M_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.638536826925534,0.638536826925534,0.002643275249010577,"[0.6386539919112105, 0.6388652962991471, 0.647333425726827, 0.6307910604681225, 0.6370403602223633]"
hgb,H_D_B_M_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6287625157468868,0.6287625157468868,0.0030049360979111117,"[0.6250920249113272, 0.628199389435023, 0.6363969305182071, 0.6198949625591195, 0.6342292713107572]"
hgb,H_P_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6447547528461542,0.6447547528461542,0.0026752123421798293,"[0.6431632956345318, 0.6481946596979836, 0.6482027874294711, 0.6349352412771564, 0.6492777801916283]"
hgb,H_P_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6448300439005978,0.6448300439005978,0.003983631354461081,"[0.6405239593206677, 0.6453694425707378, 0.6523281935288758, 0.6321160656060814, 0.6538125584766264]"
hgb,H_D_P_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6361008044610604,0.6361008044610603,0.0029558643773385245,"[0.6363565256075385, 0.634088288632217, 0.6472353323857074, 0.6302546957321837, 0.6325691799476553]"
hgb,H_D_P_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.6246830211495736,0.6246830211495735,0.004578386865536356,"[0.6145652416073131, 0.6224356225072144, 0.638720139185017, 0.6163179779706499, 0.6313761244776737]"
hgb,H_B_P_C_A_K,"{'max_leaf_nodes': 3, 'learning_rate': 0.05}",0.6419792899026956,0.6419792899026957,0.0033513678827727838,"[0.637060310536285, 0.6498673683472075, 0.6437490177326717, 0.6317404731251794, 0.6474792797721348]"
hgb,H_B_P_C_A_K,"{'max_leaf_nodes': 7, 'learning_rate': 0.05}",0.644605552419811,0.6446055524198109,0.006856211426569094,"[0.632398679341844, 0.6609707681358565, 0.6465770944671934, 0.6257189485719017, 0.6573622715822592]"
